id;name;sport_type;start_date;distance_km;moving_time_sec;elapsed_time_sec;elevation_gain;average_heartrate;max_heartrate;average_cadence;average_speed;max_speed;pace_sec_km;pace_formatted;efficiency_index;calories;suffer_score;pr_count;achievement_count;latitude;longitude;weather_temp;weather_feels_like;weather_humidity;weather_precipitation;weather_rain;weather_wind_speed;weather_wind_gusts;weather_code;weather_condition
13544879678;Corrida matinal;Run;05/02/2025 06:44:08;5.01;1816;1816;0.0;176.8;192.0;80.3;2.76;3.26;362;6:02;2.0503;307.0;108.0;0;0;;;;;;;;;;;
13516572679;Corrida matinal;Run;02/02/2025 06:04:51;5.5;2003;2032;14.6;172.4;186.0;81.3;2.745;3.66;364;6:04;2.1125;335.0;106.0;0;0;-28.454786;-49.028967;22.3;26.6;98;0.0;0.0;4.0;8.3;3;Nublado
13482160379;Corrida matinal;Run;29/01/2025 06:41:16;6.03;2205;2205;0.0;178.5;188.0;79.6;2.734;3.02;366;6:05;2.0487;387.0;139.0;0;0;;;;;;;;;;;
13454761203;Corrida matinal;Run;26/01/2025 06:06:41;3.51;1210;1210;3.1;132.8;165.0;82.8;2.904;3.42;345;5:44;2.5956;136.0;10.0;0;1;-28.455052;-49.028828;22.3;26.3;97;0.0;0.0;5.5;11.2;3;Nublado
13418054396;Corrida ao entardecer;Run;21/01/2025 18:30:15;5.01;1787;1788;6.6;171.6;182.0;82.2;2.803;3.94;357;5:56;2.0787;297.0;92.0;0;0;-28.455194;-49.02861;22.6;26.9;97;0.0;0.0;4.9;14.8;0;Desconhecido
13332208537;Corrida matinal;Run;12/01/2025 06:55:20;4.01;1376;1376;5.4;183.9;195.0;81.2;2.914;3.78;343;5:43;1.8657;248.0;93.0;0;0;-28.454759;-49.028913;19.9;22.0;81;0.0;0.0;0.9;7.2;0;Desconhecido
13319294474;Corrida da tarde;Run;10/01/2025 17:45:20;3.01;1040;1054;4.8;169.0;176.0;82.2;2.893;4.14;346;5:45;2.0444;162.0;49.0;0;0;-28.457411;-49.027187;20.4;21.9;77;0.0;0.0;4.4;9.0;1;Principalmente limpo
13270277105;Corrida matinal;Run;05/01/2025 05:43:49;6.01;2102;2178;15.1;180.0;194.0;82.7;2.859;3.78;350;5:49;1.9433;368.0;136.0;0;1;-28.456144;-49.02857;18.8;21.1;93;0.0;0.0;3.0;7.9;1;Principalmente limpo
13264323548;Treino na hora do almoço;Workout;04/01/2025 11:01:27;2.49;1090;1090;0.0;165.7;182.0;78.0;2.288;2.92;438;7:17;2.6421;167.0;47.0;0;0;;;;;;;;;;;
13230186143;Treino matinal;Workout;31/12/2024 08:15:12;1.66;1451;1451;0.0;143.3;184.0;62.5;1.145;3.54;874;14:34;6.0998;185.0;22.0;0;0;;;;;;;;;;;
13205834898;Corrida matinal;Run;28/12/2024 05:29:21;5.01;1765;1812;10.6;179.6;196.0;82.8;2.837;3.8;352;5:52;1.9616;318.0;107.0;0;0;-28.455584;-49.028591;20.9;23.4;83;0.0;0.0;2.5;6.5;2;Parcialmente nublado
13199426569;Treino matinal;Workout;27/12/2024 07:21:56;1.19;884;884;0.0;143.3;164.0;60.0;1.344;2.32;743;12:22;5.1842;119.0;14.0;0;0;;;;;;;;;;;
13163725088;Corrida da tarde;Run;21/12/2024 16:38:29;1.52;525;525;0.0;174.9;184.0;80.7;2.894;3.26;345;5:45;1.9748;89.0;30.0;0;0;;;;;;;;;;;
13140742373;Corrida matinal;Run;18/12/2024 06:49:55;5.02;1781;1781;0.0;175.2;192.0;79.9;2.817;3.22;355;5:54;2.0251;290.0;99.0;0;0;;;;;;;;;;;
13105785735;Corrida matinal;Run;13/12/2024 07:11:23;3.01;1068;1068;0.0;178.3;191.0;80.3;2.815;3.02;355;5:54;1.9899;175.0;66.0;0;0;;;;;;;;;;;
13091798404;Corrida matinal;Run;11/12/2024 06:42:13;5.03;1799;1799;0.0;178.9;196.0;80.2;2.798;3.0;358;5:57;1.9994;300.0;112.0;0;0;;;;;;;;;;;
13043879478;Corrida matinal;Run;04/12/2024 06:55:06;5.02;1813;1813;0.0;172.6;192.0;80.1;2.77;3.14;361;6:01;2.0927;284.0;97.0;0;0;;;;;;;;;;;
13021990676;Corrida matinal;Run;01/12/2024 07:43:30;3.01;1027;1027;5.4;177.6;191.0;82.0;2.932;3.96;341;5:41;1.9212;169.0;60.0;0;0;-28.454401;-49.028219;21.2;24.6;88;0.0;0.0;0.4;1.4;3;Nublado
13005602881;Corrida ao entardecer;Run;28/11/2024 18:46:44;4.65;1677;1677;9.2;178.0;189.0;80.8;2.773;3.74;361;6:00;2.0258;281.0;102.0;0;0;-28.455127;-49.028554;24.2;29.5;97;0.4;0.4;4.5;9.7;51;Garoa leve
12990803594;Treino ao entardecer;Workout;26/11/2024 18:45:47;2.33;1464;1464;0.0;145.8;189.0;64.9;1.59;4.36;628;10:28;4.3093;182.0;33.0;0;0;;;;;;;;;;;
12965127314;Corrida matinal;Run;23/11/2024 09:33:21;4.07;1405;1413;10.3;183.1;193.0;83.1;2.899;7.14;345;5:45;1.8853;249.0;93.0;0;0;-28.456871;-49.027785;18.8;19.6;87;0.0;0.0;9.9;18.0;3;Nublado
12949952055;Treino matinal;Workout;21/11/2024 06:08:57;1.96;1582;1582;0.0;137.8;174.0;62.6;1.237;4.08;807;13:27;5.857;170.0;18.0;0;0;;;;;;;;;;;
12927429507;Treino matinal;Workout;18/11/2024 05:42:00;1.6;1549;1549;0.0;107.7;148.0;56.0;1.032;3.8;968;16:08;8.9889;106.0;4.0;0;0;;;;;;;;;;;
12898966909;Treino matinal;Workout;14/11/2024 10:11:29;1.63;1485;1485;0.0;134.3;179.0;59.5;1.098;3.86;911;15:11;6.7833;163.0;17.0;0;0;;;;;;;;;;;
12883024892;Corrida matinal;Run;12/11/2024 09:18:43;4.01;1404;1404;3.6;182.0;194.0;83.1;2.857;3.78;350;5:50;1.9236;250.0;91.0;0;1;-28.45574;-49.028591;20.9;21.2;84;0.0;0.0;18.3;42.8;3;Nublado
12875782548;Treino na hora do almoço;Workout;11/11/2024 11:07:42;1.5;1442;1442;0.0;148.2;181.0;58.2;1.044;3.76;961;16:01;6.4865;185.0;28.0;0;0;;;;;;;;;;;
12844511402;Treino matinal;Workout;07/11/2024 10:06:36;1.72;1505;1505;0.0;103.9;141.0;58.9;1.143;4.02;875;14:35;8.4216;102.0;4.0;0;0;;;;;;;;;;;
12739819349;Bom dia!!;Run;25/10/2024 06:24:43;5.01;1736;1736;13.0;180.7;195.0;84.3;2.889;4.18;346;5:46;1.9175;300.0;112.0;0;0;-28.455531;-49.02863;22.3;25.2;86;0.0;0.0;6.5;16.9;3;Nublado
12720292706;Sensação térmica: o inferno é aqui!;Run;22/10/2024 17:04:10;3.01;1028;1038;3.8;181.1;194.0;83.4;2.924;3.76;342;5:41;1.8857;183.0;67.0;0;1;-28.45991008915007;-49.02484632097185;21.4;23.1;89;0.0;0.0;12.8;26.3;0;Desconhecido
12684302751;Corrida matinal;Run;18/10/2024 08:11:53;6.01;2111;2111;14.2;177.8;195.0;83.1;2.847;3.716;351;5:51;1.9753;372.0;128.0;0;0;-28.45604846253991;-49.028569646179676;18.6;20.1;86;0.0;0.0;5.2;7.2;1;Principalmente limpo
12659958385;Corrida matinal;Run;15/10/2024 07:13:39;5.01;1762;1762;9.7;180.9;194.0;83.6;2.842;3.918;352;5:51;1.9442;335.0;116.0;0;0;-28.455140199512243;-49.02860267087817;19.3;19.8;89;0.0;0.0;14.9;29.5;3;Nublado
12653647517;Treino na hora do almoço;Workout;14/10/2024 11:20:43;3.01;2673;2673;0.0;136.2;178.0;55.6;1.127;3.442;888;14:48;6.5198;266.0;29.0;0;0;;;;;;;;;;;
12590464133;Corrida matinal;Run;06/10/2024 10:42:53;3.0;1004;1015;3.0;176.4;193.0;84.0;2.989;4.622;335;5:34;1.8974;191.0;55.0;0;2;-28.457615207880735;-49.02710541151464;14.9;15.7;95;0.0;0.0;4.4;8.6;3;Nublado
12564992935;Corrida matinal;Run;03/10/2024 10:58:51;5.01;1760;1771;3.8;139.8;150.0;83.3;2.845;3.856;351;5:51;2.5129;238.0;17.0;0;0;-28.45734857954085;-49.02731470763683;17.0;16.8;86;0.0;0.0;12.1;27.4;3;Nublado
12516269417;Corrida matinal;Run;27/09/2024 10:41:08;3.02;1076;1076;0.0;175.7;188.0;80.6;2.81;3.22;356;5:56;2.0279;188.0;63.0;0;0;;;;;;;;;;;
12508249709;Corrida matinal;Run;26/09/2024 09:14:35;3.0;996;996;3.8;173.0;192.0;84.1;3.014;3.818;332;5:32;1.9191;173.0;51.0;0;2;-28.46223791129887;-49.02615062892437;20.1;22.4;91;0.0;0.0;6.0;20.9;3;Nublado
12494921251;Corrida da tarde;Run;24/09/2024 15:42:34;3.0;998;998;0.0;177.3;195.0;82.1;3.009;3.504;333;5:32;1.8765;173.0;58.0;0;0;-28.455127542838454;-49.02838792651892;19.2;21.5;93;0.0;0.0;4.8;12.2;3;Nublado
12453558773;Corrida vespertina;Run;19/09/2024 16:22:58;4.0;1386;1393;4.3;178.5;191.0;83.2;2.887;3.666;346;5:46;1.9412;244.0;85.0;0;0;-28.459472889080644;-49.02527404949069;18.3;17.4;74;0.0;0.0;14.0;28.1;1;Principalmente limpo
12427203273;A volta humilha ☠️;Run;16/09/2024 16:04:04;4.99;1720;1720;3.8;182.9;195.0;85.0;2.902;3.552;345;5:44;1.8846;322.0;117.0;0;0;-28.45548117533326;-49.02845171280205;14.7;15.9;97;0.3;0.3;1.4;3.2;51;Garoa leve
12417046008;Corrida matinal;Run;15/09/2024 10:55:01;4.07;1388;1388;3.8;183.7;191.0;83.8;2.935;3.81;341;5:41;1.8563;275.0;95.0;0;1;-28.455112790688872;-49.02859076857567;15.0;13.2;74;0.0;0.0;13.0;26.3;1;Principalmente limpo
12324450990;Corrida na hora do almoço;Run;04/09/2024 11:10:34;2.0;700;700;0.0;174.3;187.0;82.9;2.86;3.19;350;5:50;2.008;123.0;40.0;0;0;;;;;;;;;;;
12313739952;Corrida matinal;Run;03/09/2024 06:48:01;6.0;2064;2076;3.0;184.6;202.0;84.1;2.907;3.716;344;5:44;1.8635;416.0;145.0;0;1;-28.455633306875825;-49.02865547686815;13.1;12.9;91;0.0;0.0;4.5;6.5;1;Principalmente limpo
12280265454;Sextou com RP;Run;30/08/2024 07:25:44;10.01;3594;3691;9.5;160.7;184.0;82.8;2.784;5.398;359;5:59;2.234;599.0;124.0;7;13;-28.482113918289542;-49.01563041843474;15.2;16.0;94;0.0;0.0;4.2;10.1;0;Desconhecido
12264107749;Corrida matinal;Run;28/08/2024 09:36:54;6.01;2055;2055;8.0;149.4;165.0;83.7;2.923;4.078;342;5:41;2.2885;314.0;45.0;0;3;-28.45524170435965;-49.02863879688084;10.0;9.5;97;0.0;0.0;2.7;6.5;3;Nublado
12237462673;Minha segunda competição ❤️;Run;25/08/2024 07:32:30;5.07;1624;1630;7.4;147.7;166.0;82.4;3.124;4.958;320;5:20;2.1686;229.0;34.0;0;1;-28.469928139820695;-48.988653095439076;7.8;5.3;83;0.0;0.0;8.5;18.0;0;Desconhecido
12194529294;Corrida matinal;Run;20/08/2024 06:36:06;11.01;4132;4251;12.0;170.9;189.0;75.3;2.664;3.946;375;6:15;2.196;750.0;212.0;11;16;-28.478702483698726;-49.01081744581461;18.0;19.6;94;0.0;0.0;6.6;15.5;0;Desconhecido
12179734476;Corrida matinal;Run;18/08/2024 10:39:27;5.0;1705;1705;8.5;159.5;173.0;81.7;2.935;3.76;341;5:41;2.1379;279.0;55.0;0;2;-28.454786147922277;-49.028814397752285;16.6;18.4;99;0.0;0.0;3.6;8.6;3;Nublado
12136361414;Corrida matinal;Run;13/08/2024 09:09:14;6.0;2053;2053;3.8;146.4;167.0;82.5;2.923;6.062;342;5:42;2.3374;295.0;36.0;0;2;-28.455351255834103;-49.02873099781573;8.1;4.8;60;0.0;0.0;8.6;18.7;0;Desconhecido
12102143730;Pronta pra sextar;Run;09/08/2024 06:59:30;10.15;3904;3968;4.0;150.3;179.0;78.5;2.6;5.318;385;6:24;2.5589;547.0;80.0;0;6;-28.48304028622806;-49.01251310482621;14.3;14.2;96;0.1;0.1;8.6;22.3;51;Garoa leve
12077717389;Corrida matinal;Run;06/08/2024 10:54:33;4.01;1387;1387;0.0;161.7;179.0;81.4;2.892;3.352;346;5:45;2.1391;212.0;52.0;0;0;;;;;;;;;;;
12038575097;Corrida da tarde;Run;01/08/2024 16:22:50;2.26;574;1308;0.0;164.0;189.0;73.5;3.935;5.402;254;4:13;1.5488;177.0;22.0;0;0;;;;;;;;;;;
12034925766;Corrida matinal;Run;01/08/2024 08:12:35;5.0;1683;1695;3.8;170.2;194.0;78.5;2.974;3.804;337;5:36;1.9777;276.0;83.0;0;2;-28.45548695884645;-49.028616081923246;16.9;16.0;81;0.0;0.0;13.2;26.3;3;Nublado
12027542571;Tchau sinusite;Run;31/07/2024 10:36:59;3.53;1202;1202;0.0;173.5;185.0;84.4;2.938;3.712;340;5:40;1.9625;201.0;67.0;0;0;;;;;;;;;;;
12002295525;Corrida matinal;Run;28/07/2024 09:16:04;10.01;3713;3716;7.6;168.7;180.0;82.4;2.695;3.222;371;6:10;2.1986;567.0;175.0;0;0;-28.51401007734239;-49.003094946965575;16.2;17.7;99;0.0;0.0;4.0;11.9;3;Nublado
11984914041;Corrida matinal;Run;26/07/2024 07:47:46;6.0;2024;2024;5.8;178.2;187.0;86.2;2.965;3.67;337;5:37;1.8928;341.0;129.0;1;4;-28.456871565431356;-49.027878642082214;17.5;17.8;75;0.0;0.0;3.9;6.1;0;Desconhecido
11969080121;Corrida matinal;Run;24/07/2024 09:38:20;5.0;1771;1771;3.7;174.2;185.0;86.0;2.825;3.566;354;5:54;2.0333;292.0;103.0;0;4;-28.455025367438793;-49.02868305332959;17.7;19.6;89;0.0;0.0;1.1;2.2;3;Nublado
11960088881;Corrida matinal;Run;23/07/2024 09:09:46;3.06;1603;1650;0.0;161.9;190.0;75.4;1.912;5.664;524;8:43;3.2359;179.0;29.0;0;0;-28.46286521293223;-49.02572055347264;13.8;14.3;100;0.0;0.0;4.6;10.4;3;Nublado
11960082914;Corrida matinal;Run;23/07/2024 09:01:29;1.09;412;420;0.0;168.9;179.0;82.5;2.657;3.268;378;6:17;2.238;65.0;19.0;0;0;-28.455094937235117;-49.02862463146448;13.8;14.3;100;0.0;0.0;4.6;10.4;3;Nublado
11943689176;Corrida matinal;Run;21/07/2024 09:02:48;8.0;3177;3177;9.9;;;;2.519;3.802;397;6:37;;0.0;;0;2;-28.455720981583;-49.02881850488484;11.9;11.9;100;0.0;0.0;3.6;7.2;3;Nublado
11926372766;Corrida matinal;Run;19/07/2024 07:15:23;5.03;1710;1803;2.5;164.8;176.0;83.7;2.94;3.684;340;5:39;2.0631;261.0;68.0;2;2;-28.455603886395693;-49.02863770723343;10.4;9.7;95;0.0;0.0;4.3;8.3;1;Principalmente limpo
11910442487;Corrida matinal;Run;17/07/2024 09:43:49;5.0;1771;1771;2.5;178.2;194.0;80.0;2.822;3.778;354;5:54;1.9877;315.0;108.0;1;1;-28.45577236264944;-49.02844911441207;14.6;15.3;94;0.0;0.0;2.8;6.8;2;Parcialmente nublado
11893579854;Corrida matinal;Run;15/07/2024 09:26:58;7.02;2789;2835;5.3;171.1;184.0;81.3;2.515;3.62;397;6:37;2.322;455.0;143.0;0;0;-28.456006720662117;-49.0286183450371;12.9;12.6;96;0.0;0.0;6.9;14.0;3;Nublado
11885278532;Corrida matinal;Run;14/07/2024 07:59:50;4.96;1729;1759;5.4;140.5;168.0;84.6;2.871;4.266;349;5:48;2.4811;216.0;21.0;0;0;-28.484591860324144;-49.01621002703905;12.8;12.9;99;2.4;2.4;4.7;11.9;61;Chuva leve
11870104929;Corrida matinal;Run;12/07/2024 10:11:26;5.0;1756;1760;0.0;179.9;199.0;83.3;2.849;4.702;351;5:51;1.9522;325.0;112.0;0;0;-28.45610990189016;-49.02854994870722;10.2;9.3;94;0.0;0.0;5.3;10.4;3;Nublado
11862368062;Corrida matinal;Run;11/07/2024 10:15:55;5.01;1736;1738;0.0;158.1;193.0;84.7;2.887;3.576;346;5:46;2.1917;276.0;51.0;0;0;;;;;;;;;;;
11845903332;Corrida matinal;Run;09/07/2024 09:51:27;5.02;1754;1754;2.5;187.5;203.0;83.1;2.861;4.286;349;5:49;1.8635;361.0;125.0;0;1;-28.45608400180936;-49.028528071939945;10.6;8.5;84;0.0;0.0;10.8;22.7;3;Nublado
11837858423;Corrida matinal;Run;08/07/2024 10:57:04;3.0;1042;1057;0.0;155.3;172.0;83.6;2.882;4.539;347;5:47;2.2363;169.0;28.0;0;0;-28.457472380250692;-49.02716542594135;12.2;10.6;89;0.0;0.0;12.1;22.3;3;Nublado
11821847801;Corrida matinal;Run;06/07/2024 09:53:37;5.01;1684;1684;0.0;177.7;190.0;80.7;2.975;3.532;336;5:36;1.8914;325.0;103.0;0;0;;;;;;;;;;;
11806108256;Corrida matinal;Run;04/07/2024 09:32:51;3.0;1036;1046;0.0;173.7;193.0;78.7;2.899;3.54;345;5:45;1.9879;208.0;53.0;0;0;-28.461106102913618;-49.02590981684625;13.7;13.6;88;5.0;5.0;4.5;9.4;63;Chuva moderada
11767478414;Corrida matinal;Run;29/06/2024 10:18:19;6.02;1943;1943;0.0;169.9;191.0;81.7;3.097;3.422;323;5:22;1.8999;369.0;93.0;0;0;;;;;;;;;;;
11750773447;Corrida matinal;Run;27/06/2024 06:57:14;4.05;1359;1359;0.0;172.4;196.0;81.2;2.983;3.42;336;5:35;1.9466;269.0;71.0;0;0;;;;;;;;;;;
11695986497;Corrida matinal;Run;20/06/2024 06:53:44;5.06;1656;1656;0.0;174.3;203.0;80.3;3.057;3.588;327;5:27;1.8778;329.0;90.0;0;0;;;;;;;;;;;
11641687035;Corrida matinal;Run;13/06/2024 06:53:58;4.29;1407;1407;0.0;171.5;191.0;80.1;3.045;3.526;328;5:27;1.9125;275.0;69.0;0;0;;;;;;;;;;;
11379382113;Corrida vespertina;Run;10/05/2024 15:24:18;3.03;1137;1151;4.1;;;;2.663;3.46;375;6:15;;0.0;;0;1;-28.456642236560583;-49.02798676863313;17.5;17.9;78;0.0;0.0;4.8;11.2;3;Nublado
11271042161;Corrida ao entardecer;Run;26/04/2024 18:25:08;3.28;1170;1186;3.6;;;;2.801;3.781;357;5:56;;0.0;;0;0;-28.45516936853528;-49.0286151599139;18.0;19.0;88;0.0;0.0;7.4;14.0;2;Parcialmente nublado
11219387887;Corrida ao entardecer;Run;19/04/2024 18:17:35;5.01;1887;1887;3.7;;;;2.654;7.931;377;6:16;;0.0;;0;0;-28.462255848571658;-49.02414567768574;14.9;14.6;87;0.0;0.0;8.2;15.5;0;Desconhecido
17093011877;Treino noturno;Workout;31/12/2016 22:11:33;2.43;1800;1800;0.0;158.8;196.0;62.9;1.352;3.84;741;12:20;4.6644;261.0;54.0;0;0;;;;;;;;;;;
