id;name;intensidade;sport_type;start_date;distance_km;moving_time_sec;elapsed_time_sec;elevation_gain;average_heartrate;max_heartrate;average_cadence;average_speed;max_speed;pace_sec_km;pace_formatted;efficiency_index;calories;suffer_score;pr_count;achievement_count;latitude;longitude;weather_temp;weather_feels_like;weather_humidity;weather_precipitation;weather_rain;weather_wind_speed;weather_wind_gusts;weather_code;weather_condition
16500388938;Intervalado;muito forte;Run;18/11/2025 20:19:00;12.3;3063;3681;22.5;161.5;190.0;87.9;4.016;6.02;249;04:09;15.418;923.0;99.0;0;0;-28.455.045;-49.028.507;18.0;19.9;93.0;0.3;0.3;2.9;7.9;51.0;Garoa leve
16533290580;longo morro;moderado;Run;22/11/2025 08:11:00;21.17;6895;6902;582.9;161.3;186.0;84.6;3.07;4.544;326;05:25;20.192;1632.0;226.0;0;2;-28.455.032;-4.902.858;21.0;20.4;85.0;0.0;0.0;24.9;55.4;3.0;Nublado
16553003032;Regenerativo;leve;Run;24/11/2025 06:35:00;11.01;3278;3278;21.2;145.2;157.0;85.7;3.358;3.88;298;04:57;20.503;750.0;47.0;0;0;-284.547;-49.028.834;16.4;17.3;91.0;0.1;0.1;4.8;9.7;51.0;Garoa leve
16559707789;Teste;muito forte;Run;25/11/2025 05:17:00;8.24;2191;2433;13.1;158.2;173.0;87.3;3.76;5.583;266;04:25;16.808;592.0;60.0;0;3;-28.454.764;-49.028.776;17.4;18.7;90.0;0.0;0.0;4.6;9.0;0.0;Desconhecido
16580002517;moderado ;moderado firme;Run;27/11/2025 06:03:00;11.01;2732;2921;25.8;170.6;188.0;90.3;4.029;4.717;248;04:08;14.543;746.0;125.0;0;0;-28.455.003;-49.028.628;18.9;19.8;86.0;0.0;0.0;8.7;16.2;2.0;Parcialmente nublado
16598708022;longo;forte;Run;29/11/2025 06:17:00;21.02;5380;5380;18.0;167.7;184.0;88.8;3.908;4.925;256;04:15;15.259;1439.0;221.0;5;10;-28.480.072;-49.005.829;19.6;21.6;90.0;0.0;0.0;6.7;14.8;3.0;Nublado
16623219434;Regenerativo;leve;Run;01/12/2025 19:00:00;8.03;2587;2587;19.3;141.6;155.0;83.6;3.104;3.95;322;05:22;22.754;552.0;25.0;0;0;-28.455.032;-49.028.594;20.4;22.3;82.0;0.0;0.0;4.0;7.6;3.0;Nublado
16634606111;Regenerativo;leve;Run;02/12/2025 19:14:00;12.0;3826;3900;20.2;144.2;158.0;85.3;3.138;4.45;319;05:18;22.108;825.0;50.0;0;0;-28.484.525;-49.010.407;19.6;22.3;99.0;0.0;0.0;6.0;11.2;3.0;Nublado
16652697883;longo morro;moderado;Run;04/12/2025 19:37:00;12.01;4158;4162;382.2;152.6;177.0;82.8;2.887;4.8;346;05:46;22.687;912.0;90.0;0;0;-28.454.818;-49.028.842;18.1;19.6;92.0;0.0;0.0;6.2;12.6;1.0;Principalmente limpo
16655557460;Regenerativo;leve;Run;05/12/2025 06:44:00;11.02;3163;3178;8.3;148.9;165.0;86.5;3.483;5.14;287;04:47;19.275;760.0;65.0;0;2;-28.477.646;-49.004.628;20.0;21.6;88.0;0.0;0.0;8.2;15.8;3.0;Nublado
16689937416;Regenerativo;leve;Run;08/12/2025 18:45:00;10.0;3005;3005;30.0;151.4;163.0;84.9;3.329;3.757;300;05:00;19.848;705.0;70.0;0;0;-28.454.734;-49.028.756;21.5;26.0;100.0;0.0;0.0;0.7;2.5;3.0;Nublado
16691628264;moderado ;moderado firme;Run;09/12/2025 04:53:00;11.49;3601;3601;42.0;143.5;169.0;83.9;3.189;4.671;313;05:13;2.184;807.0;48.0;0;0;-28.454.978;-49.028.626;21.9;23.6;91.0;0.1;0.1;15.5;31.0;51.0;Garoa leve
16711553026;Intervalado;muito forte;Run;11/12/2025 06:49:00;7.2;1812;2539;0.0;157.1;184.0;89.9;3.973;6.371;252;04:11;16.022;436.0;46.0;1;1;-28.477.118;-4.900.395;21.4;19.5;59.0;0.0;0.0;19.6;40.3;0.0;Desconhecido
16725567393;Regenerativo;leve;Run;12/12/2025 18:29:00;10.01;2925;2960;5.6;152.5;163.0;85.8;3.421;4.511;292;04:52;19.161;691.0;69.0;1;1;-28.477.592;-49.004.491;19.0;20.7;86.0;0.0;0.0;3.4;10.1;0.0;Desconhecido
16730700180;Longo;moderado;Run;13/12/2025 07:16:00;21.11;6245;6288;516.0;172.3;193.0;84.8;3.38;4.943;296;04:55;17.168;1610.0;309.0;1;1;-28.500.318;-49.068.451;22.1;24.3;80.0;0.0;0.0;6.6;11.9;3.0;Nublado
16756348244;Regenerativo;leve;Run;16/12/2025 06:33:00;10.01;3155;3158;142.3;146.4;160.0;84.0;3.173;4.943;315;05:15;2.153;707.0;51.0;1;2;-28.477.702;-49.004.664;23.0;27.5;96.0;0.0;0.0;4.7;10.8;3.0;Nublado
16771996891;Regenerativo;leve;Run;17/12/2025 19:03:00;10.0;2997;3022;6.9;138.7;152.0;85.0;3.338;3.857;300;04:59;21.608;654.0;18.0;0;0;-28.483.649;-48.963.521;20.0;19.3;64.0;0.0;0.0;11.0;24.1;1.0;Principalmente limpo
16774743430;longo morro;Leve;Run;18/12/2025 06:10:00;7.09;2712;3294;287.6;137.8;175.0;83.5;2.613;4.98;382;06:22;27.758;608.0;26.0;0;0;-28.455.214;-49.031.073;19.9;19.9;70.0;0.0;0.0;9.5;19.8;3.0;Nublado
16793532003;Regenerativo;leve;Run;20/12/2025 09:51:00;12.5;3628;3628;54.5;161.0;181.0;85.8;3.445;4.067;290;04:50;18.025;894.0;114.0;0;0;-28.454.805;-49.028.874;21.0;23.2;93.0;0.0;0.0;11.0;21.2;0.0;Desconhecido
16801299393;longo morro;moderado;Run;21/12/2025 06:44:00;17.0;6056;6281;711.5;155.5;183.0;83.1;2.807;4.94;356;05:56;22.907;1343.0;153.0;0;1;-28.454.407;-49.028.316;22.1;23.6;84.0;0.0;0.0;14.2;32.0;1.0;Principalmente limpo
16824722688;moderado ;moderado;Run;23/12/2025 19:55:00;12.0;3047;3047;23.8;163.0;180.0;87.5;3.94;4.8;254;04:13;15.577;806.0;104.0;0;0;-28.454.961;-49.030.637;24.0;29.2;96.0;0.0;0.0;3.3;6.1;3.0;Nublado
16829418262;Regenerativo;leve;Run;24/12/2025 09:23:00;10.01;2936;2941;23.1;162.3;175.0;86.2;3.408;4.15;293;04:53;18.071;729.0;95.0;0;0;-28.455.036;-49.028.629;24.8;28.8;90.0;0.0;0.0;10.0;17.6;3.0;Nublado
16832539321;Skateboarding;skate;Workout;24/12/2025 16:17:00;5.02;2651;3263;9.0;120.3;149.0;57.9;1.893;10.717;528;08:48;43.899;375.0;10.0;0;0;-28.241.014;-48.663.801;24.5;29.7;95.0;1.6;1.6;4.5;19.8;61.0;Chuva leve
16837301422;Intervalado;muito forte;Run;25/12/2025 10:21:00;9.47;2779;2819;2.2;158.7;189.0;87.1;3.407;6.38;294;04:53;18.494;666.0;72.0;0;0;-28.483.761;-49.012.635;24.4;29.6;96.0;0.1;0.1;4.8;13.7;51.0;Garoa leve
16842679603;Regenerativo;leve;Run;26/12/2025 06:28:00;10.01;3018;3022;7.7;142.0;152.0;85.6;3.315;3.983;302;05:01;21.232;665.0;30.0;0;0;-28.477.753;-49.004.889;23.2;28.1;96.0;0.0;0.0;2.8;7.9;3.0;Nublado
16852771592;Longo;moderado;Run;27/12/2025 06:29:00;20.01;5809;5812;30.4;154.7;176.0;86.6;3.444;4.117;290;04:50;18.765;1385.0;142.0;0;0;-28.455.011;-49.028.614;24.0;28.5;95.0;0.0;0.0;6.7;13.0;3.0;Nublado
16921944401;longo morro;moderado;Run;03/01/2026 06:19:00;22.11;7595;7629;885.4;169.1;202.0;83.4;2.911;4.571;344;05:43;20.313;1835.0;331.0;2;3;-28.454.844;-49.028.771;21.9;25.7;95.0;0.0;0.0;3.6;9.4;0.0;Desconhecido
16943147695;Regenerativo;leve;Run;05/01/2026 06:28:00;12.01;3671;3696;18.4;146.5;156.0;85.0;3.27;3.983;306;05:05;20.867;814.0;62.0;0;1;-28.477.719;-49.004.671;16.5;15.4;68.0;0.0;0.0;9.4;18.4;0.0;Desconhecido
16954284562;moderado ;moderado firme;Run;06/01/2026 06:32:00;14.01;3357;3361;5.7;177.9;197.0;89.6;4.174;5.383;240;03:59;13.468;952.0;197.0;9;15;-28.477.655;-49.004.648;19.4;20.1;74.0;0.0;0.0;5.6;10.1;0.0;Desconhecido
16965257609;Regenerativo;leve;Run;07/01/2026 04:57:00;10.01;3087;3087;25.6;148.2;163.0;85.7;3.241;3.72;308;05:08;2.081;702.0;56.0;0;0;-28.454.916;-4.902.869;21.2;22.0;80.0;0.0;0.0;13.0;27.7;0.0;Desconhecido
16976599266;Intervalado;muito forte;Run;08/01/2026 05:08:00;9.19;2519;2534;9.1;163.3;192.0;86.4;3.649;5.32;274;04:34;16.785;633.0;87.0;0;0;-28.454.734;-49.028.848;21.8;25.5;94.0;0.0;0.0;4.4;7.9;2.0;Parcialmente nublado
16999197384;Longo;moderado firme;Run;10/01/2026 06:05:00;30.01;9033;9126;98.7;156.8;174.0;85.7;3.322;4.075;301;05:00;19.196;2082.0;248.0;0;0;-28.455.034;-49.028.581;24.0;28.1;93.0;0.0;0.0;8.4;21.2;3.0;Nublado
17052428153;Regenerativo;leve;Run;14/01/2026 18:54:00;8.02;2531;2531;18.7;151.1;164.0;85.1;3.167;3.617;316;05:15;20.887;562.0;57.0;0;0;-2.845.482;-49.028.725;23.5;28.6;97.0;0.0;0.0;2.5;4.7;1.0;Principalmente limpo
17056509230;Moderado;moderado;Run;15/01/2026 06:36:00;10.74;2871;2899;3.5;173.1;191.0;88.1;3.741;5.46;267;04:27;15.442;748.0;146.0;0;3;-28.477.746;-49.004.742;24.0;28.9;95.0;0.0;0.0;3.9;8.3;0.0;Desconhecido
17113286330;Regenerativo;leve;Run;20/01/2026 06:36:00;8.01;2322;2322;13.4;154.6;166.0;87.8;3.45;4.55;290;04:49;18.752;553.0;59.0;1;1;-28.477.685;-49.004.716;17.0;16.8;84.0;0.0;0.0;11.5;25.9;1.0;Principalmente limpo
17225624719;Regenerativo;leve;Run;30/01/2026 06:38:00;8.54;2575;2589;7.5;158.8;175.0;86.5;3.315;4.1;302;05:01;18.986;606.0;73.0;0;0;-28.477.728;-49.004.754;21.1;24.6;96.0;0.0;0.0;4.2;8.6;3.0;Nublado
17304736790;Prova Gam;moderado firme;Run;06/02/2026 07:02:00;4.94;1193;1193;27.6;179.3;198.0;89.0;4.142;5.36;242;04:01;13.469;337.0;68.0;0;0;-28.455.076;-48.959.258;22.7;26.5;91.0;0.0;0.0;4.4;7.6;0.0;Desconhecido
17448550958;Moderado;moderado;Run;19/02/2026 06:47:00;8.02;2130;2148;5.9;177.4;197.0;87.8;3.764;5.12;266;04:25;14.972;562.0;115.0;0;0;-28.476.659;-49.003.424;22.0;25.6;90.0;0.0;0.0;3.6;7.9;3.0;Nublado
17482893001;Intervalado;muito forte;Run;22/02/2026 08:21:00;12.0;3225;3323;27.0;177.6;198.0;87.5;3.721;4.62;269;04:28;15.135;845.0;181.0;0;0;-28.454.962;-49.028.559;21.8;24.3;80.0;0.0;0.0;3.9;6.5;3.0;Nublado
17492970013;Regenerativo;leve;Run;23/02/2026 07:55:00;8.5;2505;2508;5.5;154.7;171.0;87.0;3.393;4.2;295;04:54;1.905;586.0;64.0;0;0;-28.476.532;-49.003.299;21.1;24.0;88.0;0.0;0.0;3.9;17.6;3.0;Nublado
17503522763;Intervalado;muito forte;Run;24/02/2026 06:35:00;8.51;2560;2561;0.0;162.7;199.0;87.9;3.325;5.18;301;05:00;18.488;640.0;77.0;1;1;-28.477.685;-49.004.712;23.0;24.9;83.0;0.0;0.0;12.7;25.2;3.0;Nublado
17528033046;Moderado;moderado;Run;26/02/2026 06:34:00;8.01;2042;2074;5.7;173.4;195.0;87.7;3.924;5.1;255;04:14;1.47;541.0;101.0;0;0;-28.476.815;-4.900.355;21.2;23.1;95.0;0.1;0.1;15.0;28.4;51.0;Garoa leve
17564213737;longo morro;moderado;Run;01/03/2026 08:08:00;15.06;4856;4856;401.1;172.6;197.0;83.8;3.102;4.457;322;05:22;18.679;1180.0;238.0;0;3;-28.454.772;-49.028.809;19.9;22.1;84.0;0.0;0.0;2.2;6.1;0.0;Desconhecido
17581108238;Regenerativo;leve;Run;02/03/2026 18:14:00;8.31;2495;2539;5.7;156.6;172.0;85.3;3.332;4.483;300;05:00;1.917;580.0;68.0;0;0;-28.476.617;-4.900.337;21.8;23.8;77.0;0.0;0.0;4.2;7.6;1.0;Principalmente limpo
17585718297;Intervalado;muito forte;Run;03/03/2026 06:38:00;7.64;1925;2347;0.0;173.3;196.0;88.2;3.969;6.12;252;04:11;14.541;601.0;78.0;0;0;-28.476.565;-49.003.245;20.7;22.8;83.0;0.0;0.0;4.5;9.0;1.0;Principalmente limpo
17610827041;longo morro;moderado;Run;05/03/2026 06:04:00;10.01;3120;3128;102.5;157.7;183.0;86.3;3.207;4.233;312;05:11;19.765;722.0;61.0;0;0;-28.454.842;-49.028.682;21.0;23.8;90.0;0.0;0.0;5.0;9.4;0.0;Desconhecido
17635125143;Longo;moderado;Run;07/03/2026 08:04:00;16.01;4372;4422;28.7;174.6;189.0;87.3;3.661;4.875;273;04:33;15.641;1130.0;190.0;0;2;-2.845.501;-49.028.615;23.6;25.9;77.0;0.0;0.0;9.0;17.3;3.0;Nublado
17678424944;Intervalado;muito forte;Run;10/03/2026 18:25:00;8.2;2350;2568;15.4;153.5;180.0;85.2;3.489;6.183;287;04:46;18.671;580.0;42.0;0;0;-2.846.099;-49.024.469;20.1;22.7;89.0;0.0;0.0;2.4;5.4;3.0;Nublado
17694835328;Moderado;moderado;Run;12/03/2026 06:27:00;11.0;2941;2941;3.4;172.1;199.0;87.6;3.741;5.62;267;04:27;15.537;753.0;112.0;0;0;-28.477.732;-49.004.796;21.0;23.0;86.0;0.0;0.0;7.3;19.4;3.0;Nublado
17706065214;Regenerativo;leve;Run;13/03/2026 06:35:00;8.21;2573;2691;5.6;159.6;173.0;85.3;3.189;4.371;313;05:13;19.637;594.0;63.0;0;0;-28.477.439;-49.004.392;21.0;24.8;97.0;0.0;0.0;2.5;6.1;3.0;Nublado
17729319819;Longo;moderado;Run;15/03/2026 06:57:00;15.02;4188;4188;31.3;157.0;182.0;87.4;3.587;4.68;279;04:38;17.758;1008.0;90.0;0;0;-28.454.754;-4.902.885;20.9;24.4;97.0;0.0;0.0;3.6;9.7;1.0;Principalmente limpo
17751841109;Intervalado;muito forte;Run;17/03/2026 06:34:00;8.66;2582;2586;0.0;163.6;191.0;85.3;3.354;5.443;298;04:58;18.227;614.0;66.0;0;1;-28.477.107;-4.900.399;24.8;28.8;89.0;0.0;0.0;9.6;23.4;3.0;Nublado
17773005205;Regenerativo;leve;Run;18/03/2026 18:58:00;8.5;2804;2814;5.7;137.8;152.0;83.6;3.031;4.02;330;05:29;2.394;569.0;13.0;0;0;-2.848.359;-49.012.708;23.0;27.9;94.0;0.0;0.0;1.0;3.2;3.0;Nublado
17776917819;longo morro;Moderado;Run;19/03/2026 06:33:00;8.01;2363;2371;213.3;156.9;182.0;84.7;3.39;4.5;295;04:55;18.802;561.0;50.0;2;6;-28.477.709;-49.004.712;22.8;27.8;98.0;0.0;0.0;1.5;11.2;0.0;Desconhecido
17800955923;longo morro;moderado;Run;21/03/2026 06:26:00;15.01;4607;4639;365.9;154.6;178.0;84.5;3.258;4.883;307;05:06;19.851;1040.0;90.0;0;0;-28.500.419;-49.068.264;21.4;25.3;97.0;0.0;0.0;2.9;7.6;1.0;Principalmente limpo
17825615224;Regenerativo;leve;Run;23/03/2026 06:35:00;8.2;2542;2548;5.6;148.5;157.0;84.7;3.225;4.317;310;05:10;20.875;557.0;28.0;0;0;-28.477.559;-49.004.511;23.2;28.3;99.0;0.1;0.1;2.9;5.8;51.0;Garoa leve
17838077724;Regenerativo;leve;Run;24/03/2026 06:39:00;2.02;586;586;3.0;153.6;169.0;85.7;3.441;4.72;290;04:50;18.887;139.0;9.0;0;0;-28.477.694;-49.004.728;23.5;27.9;92.0;0.0;0.0;4.3;8.6;3.0;Nublado
17838077635;Teste;muito forte;Run;24/03/2026 06:53:00;5.18;1346;1349;2.2;172.0;187.0;86.7;3.851;6.06;260;04:19;15.105;347.0;52.0;1;1;-28.481.964;-49.008.984;23.2;27.8;95.0;0.0;0.0;3.7;7.9;3.0;Nublado
17860736953;Skateboarding;skate;Workout;25/03/2026 19:45:00;6.05;2867;3514;0.0;109.3;138.0;53.5;2.11;4.94;474;07:53;43.358;330.0;7.0;0;0;;;;;;;;;;;
17863245972;Moderado;Moderado;Run;26/03/2026 06:36:00;8.01;2061;2111;2.5;172.5;192.0;88.5;3.888;5.25;257;04:17;14.916;536.0;83.0;1;2;-28.477.735;-49.004.739;23.0;27.3;94.0;0.0;0.0;4.2;13.0;0.0;Desconhecido
17894486356;longo;moderado firme;Run;28/03/2026 19:11:00;18.01;4774;4815;11.5;168.1;184.0;87.1;3.772;5.1;265;04:25;1.577;1213.0;157.0;0;1;-28.477.641;-49.004.512;25.0;29.5;92.0;0.0;0.0;8.4;17.6;0.0;Desconhecido
17931259530;Intervalado;muito forte;Run;31/03/2026 19:01:00;10.56;2992;3301;56.8;155.3;191.0;83.8;3.528;6.338;283;04:43;18.242;749.0;60.0;0;1;-28.455.017;-49.028.685;21.8;25.5;94.0;0.2;0.2;3.2;16.2;51.0;Garoa leve
17935647437;Regenerativo;leve;Run;01/04/2026 06:38:00;10.01;3147;3153;5.8;147.1;153.0;86.1;3.18;3.967;314;05:14;21.373;681.0;31.0;0;0;-28.477.651;-4.900.462;18.9;21.0;94.0;0.0;0.0;5.5;11.9;0.0;Desconhecido
17960704597;Moderado;moderado;Run;03/04/2026 07:05:00;8.01;2196;2196;12.7;153.9;176.0;87.4;3.648;4.629;274;04:34;17.817;525.0;40.0;0;0;-28.455.024;-49.028.599;21.5;25.1;94.0;0.0;0.0;4.5;9.7;0.0;Desconhecido
17960712109;Regenerativo;leve;Run;03/04/2026 07:43:00;5.37;1887;1887;11.8;136.2;151.0;85.1;2.846;3.175;351;05:51;2.58;373.0;8.0;0;0;-28.458.156;-4.902.662;21.5;25.1;94.0;0.0;0.0;4.5;9.7;0.0;Desconhecido
17985527108;Regenerativo;leve;Run;05/04/2026 06:35:00;2.01;664;670;0.0;130.7;152.0;85.9;3.026;4.567;330;05:30;25.272;138.0;2.0;0;0;-28.478.344;-49.005.568;22.5;27.0;99.0;0.0;0.0;3.5;6.1;1.0;Principalmente limpo
17985527366;Prova Angeloni;muito forte;Run;05/04/2026 06:59:00;5.08;1115;1115;5.3;168.9;183.0;92.0;4.554;5.457;220;03:39;12.996;316.0;38.0;6;7;-28.478.268;-49.007;22.5;27.0;99.0;0.0;0.0;3.5;6.1;1.0;Principalmente limpo
18024694399;Regenerativo;leve;Run;08/04/2026 06:30:00;10.0;3012;3012;41.7;151.1;167.0;87.2;3.321;3.722;301;05:01;19.934;682.0;47.0;0;0;-28.454.816;-49.028.703;25.5;28.4;78.0;0.0;0.0;11.7;27.4;3.0;Nublado
18038413512;Intervalado;muito forte;Run;09/04/2026 06:05:00;10.01;2787;2982;37.2;159.5;184.0;86.9;3.591;6.0;278;04:38;17.455;686.0;68.0;0;0;-28.454.999;-49.028.598;20.2;21.3;74.0;0.0;0.0;5.6;13.0;0.0;Desconhecido
18078635673;longo morro;moderado firme;Run;12/04/2026 07:23:00;15.07;5479;5507;630.0;153.8;175.0;84.0;2.751;4.633;364;06:03;23.641;1197.0;95.0;0;2;-28.454.741;-49.028.729;20.7;21.5;81.0;0.0;0.0;12.3;24.1;3.0;Nublado
18102135782;Intervalado;muito forte;Run;14/04/2026 06:16:00;9.72;2895;3026;93.4;149.9;193.0;85.3;3.358;6.167;298;04:57;19.867;653.0;41.0;0;0;-28.454.804;-49.028.781;21.2;24.4;93.0;0.0;0.0;4.5;12.6;3.0;Nublado
18129364246;longo morro;moderado;Run;16/04/2026 06:07:00;10.01;3007;3007;241.0;167.5;192.0;85.5;3.329;5.4;300;05:00;17.934;742.0;98.0;0;1;-28.455.009;-49.028.639;21.0;22.6;80.0;0.0;0.0;7.2;15.1;3.0;Nublado
18157006730;fartlek;muito forte;Run;18/04/2026 07:37:00;14.01;3677;4023;23.5;175.9;192.0;87.2;3.809;5.017;262;04:22;14.923;975.0;165.0;1;1;-28.454.991;-49.028.551;19.8;22.9;99.0;0.0;0.0;4.1;9.0;0.0;Desconhecido
18170621050;Regenerativo;leve;Run;19/04/2026 07:06:00;10.01;3044;3044;13.5;149.8;161.0;86.1;3.288;4.3;304;05:04;2.03;676.0;39.0;0;0;-28.455.037;-49.028.593;17.2;19.0;98.0;0.0;0.0;4.9;10.8;0.0;Desconhecido
18181790145;Regenerativo;leve;Run;20/04/2026 06:11:00;10.01;3080;3080;24.1;147.2;156.0;86.3;3.249;3.66;308;05:07;20.904;669.0;29.0;0;0;-28.455.047;-49.028.588;17.6;18.9;92.0;0.0;0.0;6.3;12.2;0.0;Desconhecido
18196430601;Intervalado;muito forte;Run;21/04/2026 07:52:00;11.91;3341;3598;42.9;158.0;191.0;83.7;3.564;5.733;280;04:40;17.753;822.0;72.0;0;0;-28.454.982;-49.028.566;18.5;20.3;94.0;0.0;0.0;5.2;10.8;3.0;Nublado
18209187835;Staff madame;;Ride;22/04/2026 06:08:00;7.37;2267;2534;38.1;92.4;116.0;;3.252;7.21;308;05:07;3.329;158.0;4.0;0;0;-28.457.943;-49.026.751;20.2;22.7;92.0;0.0;0.0;6.2;12.6;0.0;Desconhecido
18223235535;Moderado;Moderado;Run;23/04/2026 06:32:00;8.35;2252;2309;2.8;157.7;177.0;87.4;3.71;4.883;270;04:29;17.102;558.0;47.0;1;1;-28.477.741;-49.004.746;20.6;23.1;89.0;0.0;0.0;5.2;11.2;0.0;Desconhecido
18243588788;Corrida da tarde;;Run;24/04/2026 17:29:26;5.01;1785;1795;3.7;132.6;146.0;84.1;2.804;3.9;356;5:56;2.687;344.0;7.0;0;0;-28.484672;-49.016069;21.4;25.5;99.0;0.0;0.0;2.3;5.4;3.0;Nublado
18265021105;Prova Sesi 26;;Run;26/04/2026 08:00:12;4.96;1098;1098;3.6;176.8;194.0;90.3;4.513;6.6;221;3:41;1.2523;317.0;49.0;0;6;-28.484552;-49.016113;20.2;23.9;98.0;0.0;0.0;0.6;5.0;2.0;Parcialmente nublado
18289878430;Regenerativo;;Run;28/04/2026 06:32:31;10.21;3217;3499;5.4;149.5;160.0;84.8;3.173;4.14;315;5:15;2.1077;701.0;44.0;0;0;-28.477486;-49.004486;13.6;11.5;55;0.0;0.0;5.7;10.8;0;Desconhecido
